narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P26_104_146,P26,P26_104,00:10:29.101,00:10:28.85,00:10:29.71,31442,31485,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_147,P26,P26_104,00:10:30.600,00:10:30.25,00:10:31.01,31512,31550,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_148,P26,P26_104,00:10:30.601,00:10:30.83,00:10:31.57,31541,31578,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_104_149,P26,P26_104,00:10:31.601,00:10:31.61,00:10:32.43,31580,31621,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_104_15,P26,P26_104,00:00:55.651,00:00:55.45,00:01:05.95,2772,3297,remove paper,remove,12,paper,49,['paper'],[49]
P26_104_150,P26,P26_104,00:10:35.399,00:10:35.33,00:10:36.54,31766,31827,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_151,P26,P26_104,00:10:42.101,00:10:40.00,00:10:43.04,32000,32152,turn on tap,turn-on,6,tap,0,['tap'],[0]
P26_104_152,P26,P26_104,00:10:43.650,00:10:42.35,00:10:45.10,32117,32255,fill cup,fill,26,cup,13,['cup'],[13]
P26_104_153,P26,P26_104,00:10:44.101,00:10:44.59,00:10:45.20,32229,32260,turn off tap,turn-off,8,tap,0,['tap'],[0]
P26_104_154,P26,P26_104,00:10:45.105,00:10:45.02,00:10:46.24,32251,32312,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32]
P26_104_155,P26,P26_104,00:10:45.601,00:10:45.80,00:10:46.89,32289,32344,immerse mozzarella,immerse,56,mozzarella,32,['mozzarella'],[32]
P26_104_156,P26,P26_104,00:10:46.648,00:10:46.75,00:10:48.00,32337,32400,open fridge,open,3,fridge,12,['fridge'],[12]
P26_104_157,P26,P26_104,00:10:48.600,00:10:47.85,00:10:49.73,32392,32486,put down mug,put-down,1,mug,13,['mug'],[13]
P26_104_158,P26,P26_104,00:10:50.601,00:10:50.48,00:10:51.70,32524,32585,close fridge,close,4,fridge,12,['fridge'],[12]
P26_104_159,P26,P26_104,00:10:51.601,00:10:52.05,00:10:52.80,32602,32639,pick up mozzarella bag,pick-up,0,bag:mozzarella,19,['bag:mozzarella'],[19]
P26_104_16,P26,P26_104,00:01:06.650,00:01:05.96,00:01:08.12,3297,3406,put down pizza,put-down,1,pizza,91,['pizza'],[91]
P26_104_160,P26,P26_104,00:10:53.399,00:10:52.65,00:10:55.68,32632,32784,crumple mozzarella bag,crumple,18,bag:mozzarella,19,['bag:mozzarella'],[19]
P26_104_161,P26,P26_104,00:10:56.101,00:10:54.00,00:10:57.00,32700,32850,throw away mozzarella bag,throw,13,bag:mozzarella,19,['bag:mozzarella'],[19]
P26_104_162,P26,P26_104,00:10:58.600,00:10:57.05,00:10:59.83,32852,32991,turn on tap,turn-on,6,tap,0,['tap'],[0]
P26_104_163,P26,P26_104,00:10:59.850,00:10:59.93,00:11:00.94,32996,33047,wash hands,wash,2,hand,11,['hand'],[11]
P26_104_164,P26,P26_104,00:11:00.850,00:11:00.29,00:11:01.29,33014,33064,turn off tap,turn-off,8,tap,0,['tap'],[0]
P26_104_165,P26,P26_104,00:11:01.601,00:11:01.56,00:11:02.07,33078,33103,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P26_104_166,P26,P26_104,00:11:01.901,00:11:02.13,00:11:07.37,33106,33368,dry hands,dry,14,hand,11,['hand'],[11]
P26_104_167,P26,P26_104,00:11:07.851,00:11:05.95,00:11:09.59,33297,33479,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P26_104_168,P26,P26_104,00:11:14.401,00:11:14.23,00:11:14.99,33711,33749,pick up phone,pick-up,0,phone,165,['phone'],[165]
P26_104_169,P26,P26_104,00:11:16.352,00:11:16.36,00:11:25.71,33818,34285,use phone,use,76,phone,165,['phone'],[165]
P26_104_17,P26,P26_104,00:01:07.601,00:01:08.22,00:01:09.88,3411,3494,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P26_104_170,P26,P26_104,00:11:26.350,00:11:25.41,00:11:27.04,34270,34352,put down phone,put-down,1,phone,165,['phone'],[165]
P26_104_18,P26,P26_104,00:01:09.399,00:01:09.78,00:01:16.59,3489,3829,cut paper,cut,7,paper,49,['paper'],[49]
P26_104_19,P26,P26_104,00:01:16.101,00:01:16.69,00:01:20.13,3834,4006,remove paper,remove,12,paper,49,['paper'],[49]
P26_104_2,P26,P26_104,00:00:07.609,00:00:06.60,00:00:08.35,330,417,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35]
P26_104_20,P26,P26_104,00:01:21.900,00:01:20.23,00:01:21.40,4011,4070,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P26_104_21,P26,P26_104,00:01:23.101,00:01:22.40,00:01:23.95,4120,4197,put down pizza,put-down,1,pizza,91,['pizza'],[91]
P26_104_22,P26,P26_104,00:01:24.128,00:01:24.31,00:01:26.25,4215,4312,pick up paper,pick-up,0,paper,49,['paper'],[49]
P26_104_23,P26,P26_104,00:01:28.401,00:01:28.45,00:01:30.13,4422,4506,throw paper,throw,13,paper,49,['paper'],[49]
P26_104_24,P26,P26_104,00:01:32.101,00:01:31.30,00:01:32.81,4565,4640,open fridge,open,3,fridge,12,['fridge'],[12]
P26_104_25,P26,P26_104,00:01:33.651,00:01:33.47,00:01:34.84,4673,4742,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32]
P26_104_26,P26,P26_104,00:01:35.601,00:01:34.94,00:01:37.09,4747,4854,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_27,P26,P26_104,00:01:36.651,00:01:36.89,00:01:37.42,4844,4871,close fridge,close,4,fridge,12,['fridge'],[12]
P26_104_28,P26,P26_104,00:01:37.601,00:01:37.08,00:01:37.94,4854,4897,put down hot dog,put-down,1,dog:hot,86,['dog:hot'],[86]
P26_104_29,P26,P26_104,00:01:41.100,00:01:38.64,00:01:43.13,4932,5156,open mozzarella,open,3,mozzarella,32,['mozzarella'],[32]
P26_104_3,P26,P26_104,00:00:14.359,00:00:14.29,00:00:15.20,714,760,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_104_30,P26,P26_104,00:01:46.601,00:01:46.25,00:01:47.41,5312,5370,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_31,P26,P26_104,00:01:47.850,00:01:45.66,00:01:49.82,5283,5491,open mozzarella,open,3,mozzarella,32,['mozzarella'],[32]
P26_104_32,P26,P26_104,00:01:50.600,00:01:49.40,00:01:53.38,5470,5669,drain mozzarella,drain,37,mozzarella,32,['mozzarella'],[32]
P26_104_33,P26,P26_104,00:01:53.101,00:01:52.66,00:01:55.63,5633,5781,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32]
P26_104_34,P26,P26_104,00:01:56.350,00:01:55.57,00:01:57.08,5778,5854,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_104_35,P26,P26_104,00:01:58.850,00:01:58.39,00:01:59.19,5919,5959,put down mozzarella,put-down,1,mozzarella,32,['mozzarella'],[32]
P26_104_36,P26,P26_104,00:01:59.650,00:01:59.68,00:02:02.43,5984,6121,cut mozzarella,cut,7,mozzarella,32,['mozzarella'],[32]
P26_104_37,P26,P26_104,00:02:02.101,00:02:02.25,00:02:03.04,6112,6152,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_38,P26,P26_104,00:02:05.900,00:02:03.14,00:02:45.60,6157,8280,put mozzarella,put,1,mozzarella,32,['mozzarella'],[32]
P26_104_39,P26,P26_104,00:02:46.101,00:02:45.56,00:02:46.76,8278,8338,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32]
P26_104_4,P26,P26_104,00:00:15.107,00:00:14.98,00:00:15.54,749,777,pick up phone,pick-up,0,phone,165,['phone'],[165]
P26_104_40,P26,P26_104,00:02:47.101,00:02:48.97,00:02:57.98,8448,8899,put mozzarella,put,1,mozzarella,32,['mozzarella'],[32]
P26_104_41,P26,P26_104,00:03:30.101,00:03:30.02,00:03:34.11,10501,10705,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32]
P26_104_42,P26,P26_104,00:03:34.650,00:03:34.67,00:03:35.69,10733,10784,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_104_43,P26,P26_104,00:03:35.600,00:03:35.79,00:03:38.82,10789,10941,cut mozzarella,cut,7,mozzarella,32,['mozzarella'],[32]
P26_104_44,P26,P26_104,00:03:39.350,00:03:38.89,00:03:40.90,10944,11045,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_45,P26,P26_104,00:03:41.101,00:03:41.00,00:04:32.77,11050,13638,put mozzarella,put,1,mozzarella,32,['mozzarella'],[32]
P26_104_46,P26,P26_104,00:04:32.647,00:04:32.85,00:04:34.75,13642,13737,pick up mozzarella,pick-up,0,mozzarella,32,['mozzarella'],[32]
P26_104_47,P26,P26_104,00:04:35.850,00:04:35.69,00:04:36.71,13784,13835,pick up bag,pick-up,0,bag,19,['bag'],[19]
P26_104_48,P26,P26_104,00:04:36.900,00:04:36.72,00:04:38.69,13836,13934,insert mozzarella,insert,5,mozzarella,32,['mozzarella'],[32]
P26_104_49,P26,P26_104,00:04:39.850,00:04:39.64,00:04:40.58,13982,14029,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_5,P26,P26_104,00:00:15.602,00:00:15.62,00:00:16.18,781,809,put down phone,put-down,1,phone,165,['phone'],[165]
P26_104_50,P26,P26_104,00:04:42.100,00:04:41.92,00:04:44.69,14096,14234,cut paper,cut,7,paper,49,['paper'],[49]
P26_104_51,P26,P26_104,00:04:46.400,00:04:45.89,00:04:47.62,14294,14381,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_52,P26,P26_104,00:04:49.103,00:04:49.01,00:04:49.88,14450,14494,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_104_53,P26,P26_104,00:04:50.850,00:04:50.52,00:04:51.37,14526,14568,put down plate,put-down,1,plate,2,['plate'],[2]
P26_104_54,P26,P26_104,00:04:52.600,00:04:51.97,00:04:55.27,14598,14763,take hot dog,take,0,dog:hot,86,['dog:hot'],[86]
P26_104_55,P26,P26_104,00:04:55.601,00:04:55.37,00:04:56.44,14768,14822,put down hot dog package,put-down,1,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_56,P26,P26_104,00:04:56.600,00:04:56.47,00:05:13.61,14823,15680,cut hot dog,cut,7,dog:hot,86,['dog:hot'],[86]
P26_104_57,P26,P26_104,00:05:13.900,00:05:13.71,00:05:14.85,15685,15742,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_58,P26,P26_104,00:05:14.600,00:05:14.36,00:05:16.21,15718,15810,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_59,P26,P26_104,00:05:19.850,00:05:16.31,00:05:28.74,15815,16437,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_6,P26,P26_104,00:00:16.109,00:00:16.25,00:00:17.25,812,862,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P26_104_60,P26,P26_104,00:05:28.603,00:05:28.50,00:05:31.46,16425,16573,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_61,P26,P26_104,00:05:31.399,00:05:29.00,00:05:33.65,16450,16682,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_62,P26,P26_104,00:05:35.101,00:05:33.69,00:05:37.09,16684,16854,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_63,P26,P26_104,00:05:37.601,00:05:37.05,00:05:41.64,16852,17082,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_64,P26,P26_104,00:05:42.397,00:05:41.59,00:05:42.85,17079,17142,pick up hot dog package,pick-up,0,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_65,P26,P26_104,00:05:43.899,00:05:42.88,00:05:47.36,17144,17368,take hot dog,take,0,dog:hot,86,['dog:hot'],[86]
P26_104_66,P26,P26_104,00:05:47.600,00:05:47.43,00:05:48.23,17371,17411,put down hot dog package,put-down,1,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_67,P26,P26_104,00:05:47.601,00:05:47.45,00:05:48.17,17372,17408,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_104_68,P26,P26_104,00:05:48.601,00:05:48.40,00:06:04.40,17420,18220,cut hot dog,cut,7,dog:hot,86,['dog:hot'],[86]
P26_104_69,P26,P26_104,00:06:04.399,00:06:04.15,00:06:07.06,18207,18353,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_7,P26,P26_104,00:00:17.859,00:00:17.00,00:00:28.25,850,1412,cut paper,cut,7,paper,49,['paper'],[49]
P26_104_70,P26,P26_104,00:06:04.601,00:06:07.16,00:06:13.03,18358,18651,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_71,P26,P26_104,00:06:07.601,00:06:07.11,00:06:17.55,18355,18877,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_72,P26,P26_104,00:06:17.601,00:06:17.65,00:06:20.35,18882,19017,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_73,P26,P26_104,00:06:20.100,00:06:20.31,00:06:22.48,19015,19124,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_74,P26,P26_104,00:06:22.400,00:06:22.44,00:06:23.04,19122,19152,pick up hot dog package,pick-up,0,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_75,P26,P26_104,00:06:23.600,00:06:23.14,00:06:26.31,19157,19315,take hot dog,take,0,dog:hot,86,['dog:hot'],[86]
P26_104_76,P26,P26_104,00:06:26.104,00:06:26.48,00:06:27.12,19324,19356,put down hot dog package,put-down,1,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_77,P26,P26_104,00:06:26.858,00:06:26.62,00:06:27.44,19331,19372,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_104_78,P26,P26_104,00:06:27.101,00:06:27.18,00:06:45.02,19359,20251,cut hot dog,cut,7,dog:hot,86,['dog:hot'],[86]
P26_104_79,P26,P26_104,00:06:45.100,00:06:45.10,00:06:46.03,20255,20301,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_8,P26,P26_104,00:00:27.129,00:00:23.94,00:00:29.94,1197,1497,remove paper,remove,12,paper,49,['paper'],[49]
P26_104_80,P26,P26_104,00:06:45.600,00:06:46.11,00:06:47.01,20305,20350,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_81,P26,P26_104,00:06:47.351,00:06:47.23,00:07:00.25,20361,21012,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_82,P26,P26_104,00:07:01.101,00:07:00.06,00:07:02.02,21003,21101,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_83,P26,P26_104,00:07:02.350,00:07:02.02,00:07:03.65,21101,21182,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_84,P26,P26_104,00:07:04.101,00:07:03.73,00:07:05.02,21186,21251,pick up hot dog,pick-up,0,dog:hot,86,['dog:hot'],[86]
P26_104_85,P26,P26_104,00:07:05.601,00:07:05.35,00:07:06.37,21267,21318,put hot dog,put,1,dog:hot,86,['dog:hot'],[86]
P26_104_86,P26,P26_104,00:07:06.600,00:07:06.35,00:07:07.20,21317,21360,pick up hot dog package,pick-up,0,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_87,P26,P26_104,00:07:09.350,00:07:07.17,00:07:09.95,21358,21497,open fridge,open,3,fridge,12,['fridge'],[12]
P26_104_88,P26,P26_104,00:07:10.401,00:07:10.36,00:07:11.18,21518,21559,put down hot dog package,put-down,1,package:hot:dog,26,['package:hot:dog'],[26]
P26_104_89,P26,P26_104,00:07:11.101,00:07:11.31,00:07:12.20,21565,21610,close fridge,close,4,fridge,12,['fridge'],[12]
P26_104_9,P26,P26_104,00:00:30.632,00:00:30.13,00:00:31.26,1506,1563,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P26_104_90,P26,P26_104,00:07:14.651,00:07:14.02,00:07:15.33,21701,21766,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_91,P26,P26_104,00:07:15.101,00:07:14.33,00:07:16.78,21716,21839,pick up oil,pick-up,0,oil,31,['oil'],[31]
P26_104_92,P26,P26_104,00:07:18.651,00:07:18.09,00:07:23.77,21904,22188,pour oil,pour,9,oil,31,['oil'],[31]
P26_104_93,P26,P26_104,00:07:24.149,00:07:24.79,00:07:29.22,22239,22461,pour oil,pour,9,oil,31,['oil'],[31]
P26_104_94,P26,P26_104,00:07:30.101,00:07:29.39,00:07:34.26,22469,22713,pour oil,pour,9,oil,31,['oil'],[31]
P26_104_95,P26,P26_104,00:07:34.350,00:07:34.11,00:07:35.95,22705,22797,twist on cap,twist-on,4,cap,118,['cap'],[118]
P26_104_96,P26,P26_104,00:07:36.650,00:07:36.59,00:07:37.90,22829,22895,put down oil,put-down,1,oil,31,['oil'],[31]
P26_104_97,P26,P26_104,00:07:40.899,00:07:40.91,00:07:42.06,23045,23103,turn on tap,turn-on,6,tap,0,['tap'],[0]
P26_104_98,P26,P26_104,00:07:42.149,00:07:42.06,00:07:44.86,23103,23243,rinse hands,rinse,2,hand,11,['hand'],[11]
P26_104_99,P26,P26_104,00:07:44.899,00:07:45.14,00:07:46.01,23257,23300,turn off tap,turn-off,8,tap,0,['tap'],[0]
P26_105_0,P26,P26_105,00:00:03.362,00:00:03.40,00:00:05.00,170,250,pick up pot,pick-up,0,pot,29,['pot'],[29]
P26_105_1,P26,P26_105,00:00:04.351,00:00:03.39,00:00:04.97,169,248,remove lid,remove,12,lid,6,['lid'],[6]
P26_105_10,P26,P26_105,00:00:45.357,00:00:44.53,00:00:50.24,2226,2512,turn on hob,turn-on,6,hob,24,['hob'],[24]
P26_105_100,P26,P26_105,00:04:34.350,00:04:35.25,00:04:38.78,13762,13938,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197]
P26_105_101,P26,P26_105,00:04:38.100,00:04:36.84,00:04:37.91,13842,13895,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197]
P26_105_102,P26,P26_105,00:04:38.642,00:04:38.57,00:04:39.57,13928,13978,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197]
P26_105_103,P26,P26_105,00:04:39.850,00:04:39.41,00:04:40.80,13970,14040,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197]
P26_105_104,P26,P26_105,00:04:40.850,00:04:41.66,00:04:42.90,14082,14144,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197]
P26_105_105,P26,P26_105,00:04:41.601,00:04:43.91,00:04:44.89,14195,14244,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197]
P26_105_106,P26,P26_105,00:04:44.142,00:04:40.76,00:04:41.24,14038,14062,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197]
P26_105_107,P26,P26_105,00:04:45.105,00:04:42.67,00:04:43.47,14133,14173,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197]
P26_105_108,P26,P26_105,00:04:46.601,00:04:45.89,00:04:46.87,14294,14343,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197]
P26_105_109,P26,P26_105,00:04:49.101,00:04:48.85,00:04:50.14,14442,14507,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_105_11,P26,P26_105,00:00:50.358,00:00:49.74,00:00:50.70,2487,2535,put down lighter,put-down,1,lighter,130,['lighter'],[130]
P26_105_110,P26,P26_105,00:04:51.601,00:04:49.85,00:04:52.48,14492,14624,open oil,open,3,oil,31,['oil'],[31]
P26_105_111,P26,P26_105,00:04:52.601,00:04:50.00,00:04:53.02,14500,14651,put down lid,put-down,1,lid,6,['lid'],[6]
P26_105_112,P26,P26_105,00:04:54.402,00:04:53.09,00:05:08.89,14654,15444,pour oil,pour,9,oil,31,['oil'],[31]
P26_105_113,P26,P26_105,00:05:09.101,00:05:08.65,00:05:09.90,15432,15494,pick up lid,pick-up,0,lid,6,['lid'],[6]
P26_105_114,P26,P26_105,00:05:10.101,00:05:09.81,00:05:12.47,15490,15623,close oil bottle,close,4,bottle:oil,15,['bottle:oil'],[15]
P26_105_115,P26,P26_105,00:05:13.101,00:05:12.33,00:05:14.31,15616,15715,put down oil,put-down,1,oil,31,['oil'],[31]
P26_105_116,P26,P26_105,00:05:18.850,00:05:14.33,00:05:20.33,15716,16016,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P26_105_117,P26,P26_105,00:05:22.601,00:05:20.21,00:05:23.44,16010,16172,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35]
P26_105_118,P26,P26_105,00:05:23.861,00:05:23.49,00:05:25.14,16174,16257,open oven,open,3,oven,46,['oven'],[46]
P26_105_119,P26,P26_105,00:05:25.861,00:05:25.24,00:05:26.66,16262,16333,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P26_105_12,P26,P26_105,00:00:56.107,00:00:50.59,00:00:57.12,2529,2856,pick up pot,pick-up,0,pot,29,['pot'],[29]
P26_105_120,P26,P26_105,00:05:28.111,00:05:26.70,00:05:29.42,16335,16471,put oven rack,put,1,rack:oven,110,['rack:oven'],[110]
P26_105_121,P26,P26_105,00:05:29.611,00:05:28.93,00:05:32.50,16446,16625,close oven,close,4,oven,46,['oven'],[46]
P26_105_122,P26,P26_105,00:05:38.101,00:05:35.88,00:05:38.46,16794,16923,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P26_105_123,P26,P26_105,00:05:38.359,00:05:38.50,00:05:39.23,16925,16961,remove lid,remove,12,lid,6,['lid'],[6]
P26_105_124,P26,P26_105,00:05:40.109,00:05:39.77,00:06:01.05,16988,18052,stir,stir,10,food,34,['food'],[34]
P26_105_125,P26,P26_105,00:06:00.858,00:06:00.99,00:06:01.98,18049,18099,put down lid,put-down,1,lid,6,['lid'],[6]
P26_105_126,P26,P26_105,00:06:02.107,00:06:02.24,00:06:03.50,18112,18175,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P26_105_127,P26,P26_105,00:06:03.858,00:06:03.03,00:06:04.86,18151,18243,adjust flame,adjust,17,flame,24,['flame'],[24]
P26_105_128,P26,P26_105,00:06:06.107,00:06:06.43,00:06:06.95,18321,18347,pick up tray,pick-up,0,tray,35,['tray'],[35]
P26_105_129,P26,P26_105,00:06:07.357,00:06:07.55,00:06:08.24,18377,18412,put down tray,put-down,1,tray,35,['tray'],[35]
P26_105_13,P26,P26_105,00:00:57.358,00:00:57.12,00:00:58.36,2856,2918,put down pot,put-down,1,pot,29,['pot'],[29]
P26_105_130,P26,P26_105,00:06:09.608,00:06:09.19,00:06:12.53,18459,18626,pick up table cloth,pick-up,0,cloth:table,17,['cloth:table'],[17]
P26_105_131,P26,P26_105,00:06:12.607,00:06:12.15,00:06:19.53,18607,18976,fold towel,fold,28,towel,52,['towel'],[52]
P26_105_132,P26,P26_105,00:06:20.615,00:06:19.92,00:06:21.06,18996,19053,put down tea towel,put-down,1,towel:tea,52,['towel:tea'],[52]
P26_105_133,P26,P26_105,00:06:22.106,00:06:22.19,00:06:23.38,19109,19169,open drawer,open,3,drawer,8,['drawer'],[8]
P26_105_134,P26,P26_105,00:06:23.108,00:06:23.37,00:06:24.33,19168,19216,pick up towel,pick-up,0,towel,52,['towel'],[52]
P26_105_135,P26,P26_105,00:06:24.356,00:06:24.37,00:06:25.14,19218,19257,close drawer,close,4,drawer,8,['drawer'],[8]
P26_105_136,P26,P26_105,00:06:29.106,00:06:29.89,00:06:40.30,19494,20015,put down table cloth,put-down,1,cloth:table,17,['cloth:table'],[17]
P26_105_137,P26,P26_105,00:06:49.862,00:06:49.91,00:06:51.03,20495,20551,pick up plate,pick-up,0,plate,2,['plate'],[2]
P26_105_138,P26,P26_105,00:06:51.605,00:06:51.50,00:06:52.60,20575,20630,put down plates,put-down,1,plate,2,['plate'],[2]
P26_105_139,P26,P26_105,00:06:54.111,00:06:53.30,00:06:54.98,20665,20749,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_105_14,P26,P26_105,00:00:59.359,00:00:58.34,00:00:59.98,2917,2999,pick up lid,pick-up,0,lid,6,['lid'],[6]
P26_105_140,P26,P26_105,00:06:55.102,00:06:55.08,00:06:56.00,20754,20800,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_105_141,P26,P26_105,00:06:56.118,00:06:57.00,00:07:00.01,20850,21000,pick up plates,pick-up,0,plate,2,['plate'],[2]
P26_105_142,P26,P26_105,00:07:00.618,00:07:00.11,00:07:02.44,21005,21122,put down plates,put-down,1,plate,2,['plate'],[2]
P26_105_143,P26,P26_105,00:07:02.867,00:07:02.41,00:07:06.54,21120,21327,pick up plates,pick-up,0,plate,2,['plate'],[2]
P26_105_144,P26,P26_105,00:07:07.367,00:07:06.55,00:07:08.55,21327,21427,put down plate,put-down,1,plate,2,['plate'],[2]
P26_105_145,P26,P26_105,00:07:09.365,00:07:08.62,00:07:10.44,21431,21522,put down plate,put-down,1,plate,2,['plate'],[2]
P26_105_146,P26,P26_105,00:07:10.868,00:07:10.39,00:07:12.01,21519,21600,put down plate,put-down,1,plate,2,['plate'],[2]
P26_105_147,P26,P26_105,00:07:12.850,00:07:12.66,00:07:14.34,21633,21717,pick up plates,pick-up,0,plate,2,['plate'],[2]
P26_105_148,P26,P26_105,00:07:14.867,00:07:14.31,00:07:16.36,21715,21818,put down plates,put-down,1,plate,2,['plate'],[2]
P26_105_149,P26,P26_105,00:07:16.365,00:07:16.55,00:07:17.79,21827,21889,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_105_15,P26,P26_105,00:01:00.357,00:01:00.01,00:01:01.20,3000,3060,put down lid,put-down,1,lid,6,['lid'],[6]
P26_105_150,P26,P26_105,00:07:19.366,00:07:19.40,00:07:20.57,21970,22028,open drawer,open,3,drawer,8,['drawer'],[8]
P26_105_151,P26,P26_105,00:07:20.867,00:07:20.47,00:07:23.34,22023,22167,pick up knives,pick-up,0,knife,4,['knife'],[4]
